openalex_id,title,retrieved_by,n_queries
https://openalex.org/W4393343270,Functional convergence underground? The scale‐dependency of community assembly processes in European cave spiders,Q3,1
https://openalex.org/W4393382172,Dimensions of Exactly Divergence-Free Finite Element Spaces in 3D,Q5,1
https://openalex.org/W4393394063,Gigahertz streaking and compression of low-energy electron pulses,Q1,1
https://openalex.org/W4393411703,Cannabis laboratory quality assurance program: exercise 2 cannabinoid final report,Q4,1
https://openalex.org/W4393432820,CoRL Submission Data/Results for Learnable Spatio-Temporal Map Embeddings for Deep Inertial Localization,Q6,1
https://openalex.org/W4393436583,MEASUREMENT OF HAND-TOOL VIBRATION EMISSION AND WORKPLACE RISK,Q6,1
https://openalex.org/W4393448261,CoRL Submission Data/Results for Learnable Spatio-Temporal Map Embeddings for Deep Inertial Localization,Q6,1
https://openalex.org/W4393451935,Raw Data for IntoValue Dataset,Q1,1
https://openalex.org/W4393462043,Dataset for: Feasibility study to improve clinical trial transparency with individualized report cards at a large university medical center,Q1,1
https://openalex.org/W4393494807,Spacecraft Thruster Firing Test Dataset,Q6,1
https://openalex.org/W4393495298,Dataset of a Study of Computational reproducibility of Jupyter notebooks from biomedical publications,Q1,1
https://openalex.org/W4393515948,"Traveltime calculation for qP-, qSV- and qSH- waves in two-dimensional tilted transversely isotropic media",Q6,1
https://openalex.org/W4393531873,Spacecraft Thruster Firing Test Dataset,Q6,1
https://openalex.org/W4393532097,Data from the Cornell LDI Replication Lab,Q1,1
https://openalex.org/W4393560922,Raw Data for IntoValue Dataset,Q1,1
https://openalex.org/W4393620935,Data from the Cornell LDI Replication Lab,Q1,1
https://openalex.org/W4393701218,Dataset of a Study of Computational reproducibility of Jupyter notebooks from biomedical publications,Q1,1
https://openalex.org/W4393711164,Dataset of a Study of Computational reproducibility of Jupyter notebooks from biomedical publications,Q1,1
https://openalex.org/W4393766800,"Traveltime calculation for qP-, qSV- and qSH- waves in two-dimensional tilted transversely isotropic media",Q6,1
https://openalex.org/W4393790475,A comment on Dincecco et al. (2022): Pre-colonial warfare and long-run development in India,Q1,1
https://openalex.org/W4393811757,Dataset for: Feasibility study to improve clinical trial transparency with individualized report cards at a large university medical center,Q1,1
https://openalex.org/W4393839145,Raw Data for IntoValue Dataset,Q1,1
https://openalex.org/W4393853648,On the Dearth of Retractions in Social Work: A Preliminary Analysis of Ten Leading Journals,"Q1, Q8, Q10",3
https://openalex.org/W4393864967,Pathogenic <i>TNNI1</i> variants disrupt sarcomere contractility resulting in hypo- and hypercontractile muscle disease,Q3,1
https://openalex.org/W4393943637,Robust evidence for the simple view of second language reading: Secondary meta-analysis of Jeon and Yamashita (2022),Q1,1
https://openalex.org/W4393980401,SOME APPLICATIONS OF SOUND INTENSITY IN BUILDING ACOUSTICS,Q4,1
https://openalex.org/W4394049151,A comment on Dincecco et al. (2022): Pre-colonial warfare and long-run development in India,Q1,1
https://openalex.org/W4394110075,Nature Reproducibility survey 2017,Q3,1
https://openalex.org/W4394273982,Nature Reproducibility survey 2017,Q3,1
https://openalex.org/W4394503846,Nature Reproducibility survey 2017,Q3,1
https://openalex.org/W4394553370,Nature Reproducibility survey 2017,Q3,1
https://openalex.org/W4394560395,Computational reproducibility in archaeological research: Basic principles and a case study of their implementation,Q1,1
https://openalex.org/W4394579586,Physical activity and lung function association in a healthy community-dwelling European population,Q2,1
https://openalex.org/W4394607525,The Challenges of Replicating Volatile Platform-Data Studies: Replicating Schatto-Eckrodt et al. (2020),"Q1, Q4, Q7, Q8, Q11",5
https://openalex.org/W4394617400,Prediction of Air Generation in Engine Oil Pan by MPS and DEM,Q1,1
https://openalex.org/W4394684824,Reproducible machine learning research in mental workload classification using EEG,Q3,1
https://openalex.org/W4394685990,Exploring Reproducible Nonaqueous Scanning Droplet Cell Electrochemistry in Model Battery Chemistries,Q2,1
https://openalex.org/W4394691188,Integrated Pleiotropic Gene Set Unveils Comorbidity Insights across Digestive Cancers and Other Diseases,Q1,1
https://openalex.org/W4394693150,Self-Rated Health in Middle Age and Risk of Hospitalizations and Death: Recurrent Event Analysis of the ARIC Study,"Q1, Q10",2
https://openalex.org/W4394695512,PsiPartition: Improved Site Partitioning for Genomic Data by Parameterized Sorting Indices and Bayesian Optimization,Q1,1
https://openalex.org/W4394698427,Novel methods and technologies for the evaluation of drug outcomes and policies,"Q2, Q12",2
https://openalex.org/W4394709485,Confirmable Workflows in OSCAR,Q1,1
https://openalex.org/W4394710312,"Working Paper No 6: Exploring Research Transparency, Positionality and Reproducibility","Q1, Q8, Q10",3
https://openalex.org/W4394728414,Guidance framework to apply good practices in ecological data analysis: Lessons learned from building Galaxy-Ecology,Q1,1
https://openalex.org/W4394730096,Mass Reproducibility and Replicability: A New Hope,"Q1, Q9",2
https://openalex.org/W4394743330,Improving R resources for beginners: Interactive psychological statistics modules,Q1,1
https://openalex.org/W4394754106,The future of replication in applied linguistics: Toward a standard for replication studies,"Q1, Q8",2
https://openalex.org/W4394777945,Biomedical Open Source Software: Crucial Packages and Hidden Heroes,"Q1, Q10",2
https://openalex.org/W4394783038,Predictable changes in the accuracy of human papillomavirus tests after vaccination: review with implications for performance monitoring in cervical screening,Q2,1
https://openalex.org/W4394785467,Combining the strengths of Dutch survey and register data in a data challenge to predict fertility (PreFer),"Q1, Q7, Q8, Q10, Q15",5
https://openalex.org/W4394787357,Association between lung function and dyspnoea and its variation in the multinational Burden of Obstructive Lung Disease (BOLD) study,Q2,1
https://openalex.org/W4394816463,Verification report: Egalitarianism in young children,Q6,1
https://openalex.org/W4394818659,Artificial Intelligence in Cataract Surgery: A Systematic Review,Q3,1
https://openalex.org/W4394824145,The Upper Limit of Normal Rate of Lung Function Decline in Healthy Adults in the Framingham Heart Study,Q2,1
https://openalex.org/W4394840489,What do meta-analysts need in primary studies? Guidelines and the SEMI checklist for facilitating cumulative knowledge,"Q1, Q8",2
https://openalex.org/W4394840903,A survey of experimental stimulus presentation code sharing in major areas of psychology,"Q1, Q7",2
https://openalex.org/W4394841765,Application of a clamshell isothermal nucleic acid amplification analyzer in the detection of lower respiratory tract bacteria,Q4,1
https://openalex.org/W4394843799,Urinary Volatile Organic Compound Metabolites Are Associated with Reduced Lung Function in U.S. Children and Adolescents,Q2,1
https://openalex.org/W4394869897,Linking solid-state phenomena via energy differences in `archetype crystal structures',Q1,1
https://openalex.org/W4394877222,In Silico Analysis of the Ga3+/Fe3+ Competition for Binding the Iron-Scavenging Siderophores of P. aeruginosa—Implementation of Three Gallium-Based Complexes in the “Trojan Horse” Antibacterial Strategy,Q1,1
https://openalex.org/W4394881644,Nonstandard Errors,"Q1, Q7, Q8, Q15",4
https://openalex.org/W4394890854,Mechanical Essence of Double-Arc Formation Along the Eastern Aleutian Subduction Zone,Q1,1
https://openalex.org/W4394899320,Secure distributed workflows for biomedical data analytics,"Q1, Q4, Q15",3
https://openalex.org/W4394907040,GeoAI Reproducibility and Replicability: a computational and spatial perspective,Q1,1
https://openalex.org/W4394947701,Partial Identification of Structural Vector Autoregressions with Non-Centred Stochastic Volatility,"Q1, Q7, Q15",3
https://openalex.org/W4394964692,Development and validation of UPLC-MS/MS method for 5-Fluorouracil quantification in dried blood spot,Q4,1
https://openalex.org/W4394997602,Introduction to Reproducible Geospatial Analysis and Figures in R: A Tutorial Article,Q1,1
https://openalex.org/W4394999112,gcamreport: An R tool to process and standardize GCAMoutputs,"Q1, Q7",2
https://openalex.org/W4395022310,"Data Authenticity, Consent, &amp; Provenance for AI are all broken: what will it take to fix them?",Q3,1
https://openalex.org/W4395022633,FAIR Jupyter: A Knowledge Graph Approach to Semantic Sharing and Granular Exploration of a Computational Notebook Reproducibility Dataset,Q1,1
https://openalex.org/W4395055686,Respiratory Flow Rates of Metal Welders Compared to a Population Not Exposed to Metal Welding Dust,Q2,1
https://openalex.org/W4395077081,Numerical simulation of the 2D trajectory of a non-buoyant fluid parcel under the influence of inertial oscillation,Q1,1
https://openalex.org/W4395097568,Reproducible data science over data lakes: replayable data pipelines with Bauplan and Nessie,Q3,1
https://openalex.org/W4395116921,Antigenic distance between primary and secondary dengue infections correlates with disease risk,Q3,1
https://openalex.org/W4395362920,"Checklist of alien species in the Scheldt estuary in Flanders, Belgium",Q3,1
https://openalex.org/W4395381690,Ad hoc checklist of alien species in Belgium,Q3,1
https://openalex.org/W4395464935,"A Comparison of Brain-State Representations of Binary Neuroimaging Connectivity Data. Comment on Samantaray et al. Unique Brain Network Identification Number for Parkinson’s and Healthy Individuals Using Structural MRI. Brain Sci. 2023, 13, 1297",Q1,1
https://openalex.org/W4395962118,The adhesion GPCR ADGRV1 controls glutamate homeostasis in hippocampal astrocytes supporting neuron development: first insights into to pathophysiology of <i>ADGRV1</i> -associated epilepsy,Q1,1
https://openalex.org/W4396213372,The Economics of Computational Reproducibility,"Q1, Q7",2
https://openalex.org/W4396222995,"Multi-Scale Modeling of Physical Properties of Nanoporous Frameworks: Predicting Mechanical, Thermal and Adsorption Behavior",Q1,1
https://openalex.org/W4396231097,Nextflow vs. plain bash: different approaches to the parallelization of SNP calling from the whole genome sequence data,Q1,1
https://openalex.org/W4396241424,Untangling the mess of CGRP levels as a migraine biomarker: an in-depth literature review and analysis of our experimental experience,Q2,1
https://openalex.org/W4396243703,"To democratize research with sensitive data, we should make synthetic data more accessible","Q1, Q8",2
https://openalex.org/W4396510657,Reliability and Validity of Maximal Respiratory Pressures,Q2,1
https://openalex.org/W4396513603,Audio-as-Data Tools: Replicating Computational Data Processing,"Q1, Q8, Q9, Q11",4
https://openalex.org/W4396513967,ForCEPSS—A framework for cardiac electrophysiology simulations standardization,Q6,1
https://openalex.org/W4396517800,A hybrid deep learning scheme for MRI-based preliminary multiclassification diagnosis of primary brain tumors,Q1,1
https://openalex.org/W4396517960,Experiments as Code and its application to VR studies in human-building interaction,Q4,1
https://openalex.org/W4396529444,Leveraging AI for improved reproducibility of mathematical disease models: insights from a retinitis pigmentosa case study,Q1,1
https://openalex.org/W4396530946,The Role of Third-Party Verification in Research Reproducibility,"Q1, Q6, Q7, Q8, Q15",5
https://openalex.org/W4396541948,REFORMS: Consensus-based Recommendations for Machine-learning-based Science,"Q1, Q2, Q3, Q7, Q8, Q9, Q10, Q12, Q13",9
https://openalex.org/W4396591311,Consensus-Based Rare Event Estimation,Q5,1
https://openalex.org/W4396591359,Hybrid Dealiasing of Complex Convolutions,Q5,1
https://openalex.org/W4396600580,Longevity of Artifacts in Leading Parallel and Distributed Systems Conferences: a Review of the State of the Practice in 2023,Q5,1
https://openalex.org/W4396600719,AttackBench: Evaluating Gradient-based Attacks for Adversarial Examples,Q3,1
https://openalex.org/W4396600992,MaRDIFlow: A CSE workflow framework for abstracting meta-data from FAIR computational experiments,Q1,1
https://openalex.org/W4396606388,"Investigating the nature of open science practices across complementary, alternative, and integrative medicine journals: An audit","Q1, Q7, Q9, Q10, Q11, Q15",6
